Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
"SENIOR, DATA SCIENTIST",Walmart,Not disclosed,Bengaluru,"Peer review and publish work in top tier ML / AI conferences such as NIPS, ICML, AAAI a...",26 Days Ago,Machine learning,SEZ,Data mining,Continuous improvement,Forecasting,Information technology,Monitoring,Analytics
"senior, data scientist (operations research)",Walmart,Not disclosed,Bengaluru,Position Summary... ...,28 Days Ago,Computer vision,Operations research,GCP,Analytical,Machine learning,Information technology,Monitoring,Analytics
Senior Data Scientist,AtkinsRéalis,Not disclosed,"Gurugram, Bengaluru","Bachelor s / Master s / PhD in Computer Science, Data Science, Statistics, Mathematics,...",28 Days Ago,Computer vision,deep learning,data science,Machine learning,Data collection,Programming,Predictive modeling,Monitoring
Senior Data Scientist,Siemens,Not disclosed,Bengaluru,Experience on collecting business requirements and traduce it into solution designs . ...,30+ Days Ago,Business services,Operations research,SAP,Analytical,Machine learning,Business process management,Oracle,Bioinformatics
Data Scientist - Product Supply,PG,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Develop and plan required analytic projects in response to business needsDevelop new an...,7 Days Ago,C++,Data analysis,Data management,SAS,Analytical,Process control,VB,MATLAB
Data Scientist,Globalfoundries,Not disclosed,Bengaluru,"As a Data Engineer, you will be reporting to the Lead Data Engineer and support prob...",11 Days Ago,Fabrication,Computer science,Computer vision,Semiconductor,Data analysis,Linux,Machine learning,Agile
Data Scientist,Greensturn,5-12 Lacs PA,Remote,Preferably skills in Strong experience as Full Stack Data Scientist with experience in ...,11 Days Ago,Data Science,phython,Artificial Intelligence,Natural Language Processing,Data Analysis,Lambada,AI Data Modelling,SQL
Data Scientist || Python + AWS || AI/ML + Computer Vision,Hiring for Client and industry is IT Services & Consulting,Not disclosed,"Pune, Bengaluru, Thiruvananthapuram",Experience in building backend python applications. Strong experience in building Micro...,12 Days Ago,Python,algorithms,data analysis,APIs,AI,Microservices,PyTorch,SQS
Data Scientist - Intern s,Ascent Fund Services,Not disclosed,Bengaluru,Successful candidates will be helping the different offices to simplify and automate he...,8 Days Ago,Cloud computing,Fund accounting,Intern,Coding,Fund administration,Data structures,Operations,Net asset value
Junior Data Scientist,Revonextsoft,Not disclosed,Bengaluru,Revonextsoft is looking for Junior Data Scientist to join our dynamic team and embark o...,30+ Days Ago,algorithms,python,data analysis,data analytics,natural language processing,data mining,power bi,business analytics
Business Analyst,Visionyle Solutions,Not disclosed,Bengaluru,"Education : Masters degree in Business Administration, HR, Finance, Information Technol...",Just Now,Business Analysis,HCM,ERP systems,Business Analyst,Project Management,Project Management Tools,CRM systems,CRM
Opening For Business Analyst - Only Oct Joiners Can Apply,Perficient,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru",Experience: 7+ Years. We are looking for team members who have exposure / experience wi...,Just Now,Business Analyst,Bfsi,Data Governance,Process Flow,Data Quality,Documentation,Data Analysis,data strategy
Business Analyst,Codvo,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru",Requirements: Masters degree in business Administration or related fieldRequirement Gat...,1 Day Ago,Business Analysis,product strategy,data analysis,product management,sprint planning,product vision,product development,business analyst
Business Analyst,Nalli,5-11 Lacs PA,Bengaluru,"Candidate worked as a Business analyst with Inventory, store management will be highly ...",1 Day Ago,Advanced Excel,SQL,Python,Business analysis,Excel,,,
Business Analyst- Supply chain,KPMG India,20-25 Lacs PA,Bengaluru,Experience in working with cross-functional teams and managing stakeholder relationship...,1 Day Ago,Business Analyst,Supply chain process,SAP BW,SAP S4 HANA,SAP Analytics,Supply chain,Supply,Analytics
Business Analyst,Winfomi,Not disclosed,"Chennai, Coimbatore, Bengaluru",Create comprehensive functional specifications that outline how the Salesforce CRM syst...,1 Day Ago,Business Analysis,client handling,Business Analyst,Requirements Gathering,Process Mapping,Agile Methodologies,Customer Relationship Management,Documentation
Business Analyst,ThoughtFocus,10-20 Lacs PA,Hybrid - Bengaluru(Mahadevpura),Your primary responsibilities will revolve around understanding the intricate workings ...,1 Day Ago,Capital Market,Investment Banking,SQL Queries,Business Analysis,Investment,Query,Analysis,SQL
Walk-in Any Fresher's - MNC's For MIS Ops/Reporting/Exe/Analyst,Wisdom Bridge Consultants,2.5-3.5 Lacs PA,"Bangalore Rural, Hosur, Bangarapet, Tumkur, Krishnagiri, Hosakote, Bengaluru, Ramanagara, Hebbal","Interview Venue :Wisdom Bridge Management consultants singasandra, Hosur main Road Bang...",29 Days Ago,MIS Preparation,Power Bi,MIS Operations,Advanced Excel,MIS Reporting,Data Validation,Conditional Formatting,Data Extraction
Assistant Data Analytics,BDO International Limited,Not disclosed,Bengaluru,BDO International Limited is looking for Assistant Data Analytics to join our dynamic t...,30+ Days Ago,Data analysis,Manager Quality Assurance,Project management,Machine learning,Data quality,Data analytics,Data mining,SQL
Data Engineer,Photon,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Seeking for a strong data analyst who can perform independent. Good to have Prior e...,30+ Days Ago,hive,Linux,Agile scrum,Banking,Data Analyst,SQL,Python,Data Engineering
AI/ML Computational Science Sr Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Data Scientist - Data ScienceDesignation: Senior AnalystQualifications:...,11 Days Ago,neural networks,teaching,sql,data science,computer vision,data analysis,data analytics,mathematics
Record To Report Ops Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Qualifications ...,7 Days Ago,ledger,balance sheet,balance sheet reconciliation,reporting analysis,record to report,data analysis,mis reporting,journal entries
FPA RTR (Record To Report) Senior Analyst,Accenture,Not disclosed,Bengaluru,Job name:FPA RTR (Record to Report)Level:L10 Senior AnalystJob SummaryFinance Strategy ...,7 Days Ago,sap billing,customer service,financial systems,business reporting,microsoft windows,data analysis,mis reporting,business analysis
Analytics and Modeling Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required:Reporting & Insights - Microsoft Power BI Designation:Senior Analyst Qua...,8 Days Ago,microsoft power bi,bi,microsoft office suite,sql,microsoft powerapps,c#,project management,python
Measurement & Report Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Qualifications ...,8 Days Ago,data analysis,management reporting,reporting analysis,advanced excel,installation,configuring,software testing,production
Asset Performance Mgmt Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required: IX Intelligent Asset Management Operations - Asset Data ManagementDesig...,8 Days Ago,microsoft power bi,data analysis,data analytics,data management,asset,financial analysis,load runner,performance testing
I&F Decision Sci Practitioner Sr Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shiftsQualifications: ...,8 Days Ago,metadata,data analytics,data quality,data privacy,statistics,project management,data analysis,data management
I&F Decision Sci Practitioner Sr Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shiftsQualifications: ...,8 Days Ago,metadata,data analytics,data quality,data governance,statistics,project management,data analysis,data management
Analytics and Modeling Senior Analyst,Accenture,Not disclosed,Bengaluru,"BASIC QUALIFICATIONS (BULLETS). Education- Bachelors / Masters in Statistics, Mathemati...",8 Days Ago,data analytics,secondary research,predictive modeling,hr analytics,machine learning algorithms,advanced analytics,python,data analysis
Customer Service Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Retirement Solutions - Retirement Planning ServicesDesignation: Custome...,8 Days Ago,defined benefits,team management,customer service,process documentation,client support,project management,operations management,data analysis
Risk and Compliance Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Risk & Compliance - Internal Audit Quality AssuranceDesignation: Risk a...,8 Days Ago,risk compliance,itr,auditing,internal audit,quality assurance,financial analysis,risk management,risk assessment
Risk and Compliance Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Risk & Compliance - Risk ManagementDesignation: Risk and Compliance Sen...,8 Days Ago,risk compliance,risk management,internal audit,risk control,compliance analysis,financial analysis,risk assessment,aml
I&F Decision Sci Practitioner Sr Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Delivery - Customer Insight & Marketing AnalyticsDesignation: I&F Decis...,8 Days Ago,python,customer insight,sql,tableau,bigquery,data analytics,data interpretation,data analysis
Measurement & Report Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Finance & Accounting - Financial AnalysisDesignation: Measurement & Rep...,8 Days Ago,financial analysis,accounting,reporting analysis,r2r,advanced excel,data analysis,configuring,software testing
Quality Auditing Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Trust & Safety - Quality ManagementDesignation: Quality Auditing Senior...,8 Days Ago,data analysis,documentation,google sheets,quality management,stress analysis,hlookup,quality audit,mis reporting
Measurement & Report Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Business Reporting & Governance - Reporting AnalyticsDesignation: Measu...,8 Days Ago,business reporting,vlookup,powerapps,reporting and analytics,mis,project management,data analysis,data analytics
Sr. Finance Analyst,Honeywell,Not disclosed,Bengaluru,". Good experience in SAP, SAP HANA and EDW, Oracle, and / or reporting tools . Power BI...",8 Days Ago,Analytical,Hyperion,Financial planning,power bi,Data Analyst,Oracle,Data mining,Monitoring
Record To Report Ops Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Qualification B...,11 Days Ago,journal entries,balance sheet reconciliation,general ledger,reporting analysis,record to report,data analysis,mis reporting,forecasting
IT Service Management Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Bachelors degre...,11 Days Ago,azure data lake,datafactory,identity management,azure storage,microsoft azure security,data security,data integrity,database administration
Record To Report Ops Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Roles and Respo...,11 Days Ago,financial analysis,journal entries,forecasting,reporting analysis,record to report,macros,data analysis,mis reporting
Record To Report Ops Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Qualifications ...,11 Days Ago,accounts reconciliation,journal entries,accounting,reporting analysis,record to report,macros,data analysis,mis reporting
App Automation Eng Senior Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Tech for Operations - Automation in Application DevelopmentDesignation:...,14 Days Ago,ms power bi,sql,powerapps,waterfall,agile,c#,python,data analytics
Sr Analyst II Procurement and Supply Chain,DXC Technology,Not disclosed,Bengaluru,Essential Job Functions: Perform detailed procurement and supply chain data analysis to...,12 Days Ago,Procurement,Analyst,Data analysis,Supply chain management,data reporting,Analytical,Social media,Contract administration
"SENIOR ANALYST, FINANCE",Walmart,Not disclosed,Bengaluru,Position Summary... ...,12 Days Ago,Analyst,Data analysis,Performance management,Finance,Budgeting,commercial finance,Business intelligence,Financial modelling
Analyst,Firstsource Laboratory Solutions,Not disclosed,Bengaluru,Firstsource Solutions Ltd is looking for Analyst to join our dynamic team and embark on...,19 Days Ago,Senior Analyst,Senior,Analysis,,,,,
IMUAM Experienced Analyst,Cilag,Not disclosed,Bengaluru,"Bachelor s degree in a relevant field, with a preference for studies in Risk Management...",4 Days Ago,Supply chain,Data analysis,SAP,Access management,data security,Project management,Healthcare,Customer service
Analyst,Ducker Worldwide Management Consulting,Not disclosed,Bengaluru,"We leverage decades of experience and proprietary insights to enhance revenues, improve...",5 Days Ago,Data analysis,Operations research,Factor analysis,Statistical analysis,Primary research,Consulting,Market research,Anova
Market Analyst,Panacea Medical Technologies,Not disclosed,Bengaluru,"Assisting in the sales process through data analysis, collecting and analysing data ...",30+ Days Ago,Market study,Data analysis,Online marketing,Social media,Radiology,Market research,Sales process,Market Analyst
Analyst,Elevate Global,Not disclosed,Bengaluru,"We leverage decades of experience and proprietary insights to enhance revenues, improve...",4 Days Ago,Data analysis,Operations research,Factor analysis,Statistical analysis,Primary research,Consulting,Market research,Anova
Senior Data Scientist,Security Based product company,Not disclosed,Hybrid - Bengaluru,"Minimum 5 years of experience in data science roles, with a focus on machine learning a...",6 Days Ago,Deep Learning,Tensorflow,Pytorch,Cnn,Machine Learning,Senior,Machine,Data
Senior Data Scientist - Marketplace,Gojek,Not disclosed,Bengaluru,"Preferably, has domain experience in Machine Learning Engineering . Experience in takin...",30+ Days Ago,Machine learning,Distribution system,Financial services,SQL,Python,Recruitment,Logistics,Technical documentation
Senior Data Scientist - Marketplace,Tokopedia,Not disclosed,Bengaluru,"Preferably, has domain experience in Machine Learning Engineering . Experience in takin...",30+ Days Ago,Machine learning,Distribution system,Financial services,SQL,Python,Recruitment,Logistics,Technical documentation
Data Scientist,Agilite Global Solutions,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",They should be able to identify opportunities for data science models which could be pr...,30+ Days Ago,Data analysis,Usage,GIT,data science,Data modeling,data security,Machine learning,Troubleshooting
Lead Data Scientist - Advanced Machine Learning,Target,Not disclosed,Bengaluru,"Lead Data Scientist About us: As a Fortune 50 company with more than 400, 0...",27 Days Ago,Supply chain,Business process,Data analysis,Machine learning,Network security,Data structures,Troubleshooting,SQL
Data Scientist,BDB.AI,Not disclosed,Bengaluru,"Engage in data mining, algorithm development, statistical analysis, regression, and mac...",30+ Days Ago,ERP,Data analysis,SAS,Simulation,Analytical,Machine learning,Healthcare,Data mining
Data Scientist,Obviously.Ai,Not disclosed,Bengaluru,You should be excited about the idea of solving different data science challenges every...,30+ Days Ago,Training,SAN,Data analysis,Backend,data science,Machine learning,Venture capital,Equity
Data Scientist,Digital Glyde,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Ideal candidate should have a degree in a quantitative field mathematics, computer scie...",30+ Days Ago,Data analysis,Operations research,Social science,Analytical,Report writing,MySQL,Cloud,Database
Data Scientist,Norstella,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","For any produced model, they must also be able to deploy the model in the cloud, with l...",30+ Days Ago,Data analysis,Usage,GIT,data science,Data modeling,data security,Machine learning,Troubleshooting
Data Scientist,Nityo Infotech,Not disclosed,Bengaluru,Primary Roles and Responsibilities: Collaborate with product design and engineering...,30+ Days Ago,Data analysis,Machine learning,Programming,power bi,Product design,Predictive modeling,Pattern recognition,Analytics
Data Scientist,Bharat Light & Power (BLP),Not disclosed,Bengaluru,Postgraduate with Engineering Background . Hands on exposure of machine learning concep...,30+ Days Ago,Data analysis,Factor analysis,Linux,Machine learning,Hypothesis Testing,Data processing,big data,SQL
Data Scientist,Myyogateacher,Not disclosed,Bengaluru,"Knowledge of programming languages like SQL, Oracle, R, MATLAB.Proficient in Python and...",30+ Days Ago,Business objects,SAS,XML,MySQL,Javascript,Data collection,Data processing,Data Analyst
Data Scientist,Response Informatics,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",The candidate should be able to collaborate effectively with cross-functional teams to ...,30+ Days Ago,Training,Data analysis,data science,Machine learning,Infrastructure,Programming,model development,Deployment
Jr. Data Scientist / Data Scientist,Applied Data Finance,Not disclosed,"Hyderabad, Chennai, Bengaluru","Requirements: Bachelors degree in Statistics, Mathematics, Economics, Computer Science,...",21 Days Ago,Data Science,analytics,data manipulation,predictive modeling,AI,statistical analysis,Machine Learning,SQL
Lead Data Scientist,Alphashots.AI,10-13 Lacs PA,Remote,About Us . Alphashots.AI is a pre-seed funded startup led by visionary IIT and IIM grad...,22 Days Ago,Data Science,Predictive Modeling,Decision Tree,Time Series Analysis,Statistical Modeling,Neural Networks,Machine Learning,Random Forest
Data Scientist,Kanini Software Solutions,Not disclosed,"Noida, Pune, Chennai, Coimbatore, Bengaluru",". Strong analytical skills and ML Modelling experience (Supervised, Unsupervised, Neura...",30+ Days Ago,Unix,Data analysis,SAS,Linux,Coding,Analytical,Windows,Risk management
Data Scientist - Item Intel,Target,Not disclosed,Bengaluru,"degree in Quantitative disciplines (Science, Technology, Engineering, Mathematics) or e...",30+ Days Ago,Supply chain,Data analysis,Simulation,Machine learning,Agile,Network security,Data structures,Forecasting
Data Scientist,Pradeepit Consulting Services,Not disclosed,Bengaluru,- Preference for candidates in or near the GTM+2 time zone . - Fluency in English - 3 y...,30+ Days Ago,Analytical skills,Data analysis,French,Spanish,Natural language processing,Manager Quality Control,Data mining,Object oriented programming
NLP Data Scientist,Heaps Health Solutions India,Not disclosed,"Hyderabad, Bengaluru",Experience / Qualification . 2-3 years of prior NLP experiencePrior experience of build...,30+ Days Ago,Basic,Data analysis,Version control,GIT,GCP,Programming,Healthcare,Technology solutions
Data Scientist,Heaps Health Solutions India,Not disclosed,"Hyderabad, Bengaluru",Understand business problems and work on the statistical and analytical approach requir...,30+ Days Ago,Data analysis,Version control,GIT,data science,GCP,Analytical,Machine learning,Data mining
Data Scientist,Futurism Technologies,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Job Title: Data ScientistJob Location: Hinjewadi Phase 1, Pune (On-Site)Experience: 2+ ...",26 Days Ago,Data analysis,github,Statistical analysis,data manipulation,Machine learning,Data collection,data integrity,SQL
Data Scientist,TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,Not disclosed,"Mumbai, Jamshedpur, Bengaluru",Key Responsibilities: Apply Data Mining Data Analysis methods using a variet...,30+ Days Ago,Data analysis,Data management,HTML,HTTP,Information management,Data mining,Econometrics,Information technology
Mis Analyst,Neuroglia Health,3-4.25 Lacs PA,Bengaluru,"What You Bring to the Team: . A bachelors degree in Information Systems, Computer Scien...",29 Days Ago,Google Sheets,Excel,Gss,Data Analysis,Google Apps Script,MIS,Sheet,Analysis
Data Scientist,Bizviz Technologies,Not disclosed,"Hyderabad, Bengaluru","Engage in data mining, algorithm development, statistical analysis, regression, and mac...",30+ Days Ago,ERP,Data analysis,SAS,Simulation,Analytical,Machine learning,Healthcare,Data mining
Data Scientist III,Walmart,Not disclosed,Bengaluru,Position Summary... ...,Just Now,Supply chain,Web analytics,Analytical,Business solutions,Merchandising,Forecasting,Information technology,Monitoring
Data Scientist,Bizviz Technologies,Not disclosed,Bengaluru,"Engage in data mining, algorithm development, statistical analysis, regression, and mac...",30+ Days Ago,ERP,Data analysis,SAS,Simulation,Analytical,Machine learning,Healthcare,Data mining
Data Scientist,IBM,Not disclosed,Bengaluru,"Hands-on experience in transformer-based and diffuser-based models (e.g., BERT, GPT, T5...",1 Day Ago,python,c++,golang,aiml,java,continuous integration,rest,transformers
Data Scientist,Neostats Analytics Solutions,Not disclosed,Bengaluru,"Bachelor s or Master s degree in Statistics, Mathematics, Quantitative Analysis, Comput...",30+ Days Ago,Computer science,Data analysis,SAS,MIS,Analytical,Research,Information technology,Analytics
Data Scientist,Ecolab Digital Center (EDC),Not disclosed,Bengaluru,"Education / Work Experience:Degree or advanced degree in data science, mathematics, sta...",30+ Days Ago,Computer science,Basic,Data analysis,data science,Project management,Deployment,Mathematics,Research
Data Scientist,Kashsam Data Solutions,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Using automated tools to extract data from primary and secondary sources Removing c...,30+ Days Ago,Data analysis,Coding,Process improvement,data governance,Management,Analysis,Process,Data
Data Scientist- LLM/NLP,Simetrik,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Bachelors or Masters degree in Computer Science, Engineering, Mathematics, or relate...",30+ Days Ago,Computer science,Training,continuous integration,Data analysis,cassandra,Machine learning,Natural language processing,data privacy
Data Scientist,MX Technologies,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",extra points for work focused on customer satisfaction and engagement and / or product ...,30+ Days Ago,Logistic regression,Data analysis,Analytical,Machine learning,Data mining,Econometrics,Operations,Team building
Data Scientist,Bureau,Not disclosed,Bengaluru,Proficiency in Python and scaling out to the cloud (AWS / Databricks/Azure) . Strong fa...,30+ Days Ago,Computer science,Health insurance,Data analysis,Backend,data science,Data modeling,Machine learning,Financial services
data scientist,Cognistx,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Required Education and Experience . . Masters degree or higher in Computer Science or r...,30+ Days Ago,Computer science,Data analysis,NoSQL,Machine learning,Data collection,Business intelligence,Data mining,MATLAB
Data Scientist,BrandMuscle,Not disclosed,Bengaluru,Demonstrated experience in working with a diverse team showcasing excellent communicati...,30+ Days Ago,Data analysis,Process optimization,Marketing analytics,Simulation,data science,Machine learning,Data collection,Data mining
Data Scientist and Machine Learning Engineer,Calfus Technologies India,Not disclosed,"Pune, Bengaluru","The ideal candidate will be a quick learner, well-versed in the latest AI / ML and data...",30+ Days Ago,Data analysis,Analytical,Machine learning,Data collection,Data processing,Data quality,Natural language processing,Regression analysis
Security Data Scientist,Arctic Wolf Networks,Not disclosed,Bengaluru,"Experience using key ML libraries including scikit-learn, tensorflow, pytorch, sparkmlE...",30+ Days Ago,Automation,Data analysis,cyber security,Information security,Machine learning,Genetics,Distribution system,Operations
Data Scientist,Xoom,Not disclosed,"Chennai, Bengaluru",. Strong educational background with a Bachelor s / Master s degree in Computer Science...,30+ Days Ago,Statistical programming,Data analysis,Analytical,QlikView,Business solutions,Continuous improvement,Teradata,Analytics
Data Scientist,Eli Lilly And Company,Not disclosed,Bengaluru,"Candidates must demonstrate a history of strong technical depth, a broad base of modeli...",30+ Days Ago,Automation,Machine learning,Agile,Healthcare,Product design,Perl,Information technology,Analytics
Data Scientist,Response Informatics,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Proficient with databases and data stores especially MongoDB and ElasticSearch Profici...,30+ Days Ago,deep learning,TDD,Deployment,Natural language processing,test driven development,MongoDB,SQL,Python
Product Data Scientist,Sundial,Not disclosed,Bengaluru,. We are open to all candidates from 0 to 7 years of experience,30+ Days Ago,Economics,Analytical,Programming,Statistics,Data,Program,Analytics,
Data Scientist,Citriot,Not disclosed,Bengaluru,. Masters / Bachelors with a focus on machine learning (deep learning) or image process...,30+ Days Ago,Computer vision,C++,Image processing,Memory management,Neural networks,MySQL,Machine learning,Stored procedures
Analyst 5 Business Applications,Western Digital,Not disclosed,Bengaluru,The Oracle Financials Cloud ERP Business Analyst will collaborate and interact with th...,30+ Days Ago,Order management,Procurement,ERP,Business objects,Data analysis,Business analysis,Chartered Accountant,Oracle financials
Business Analyst (Insurance Domain),Data Economy,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",". Bachelors degree in Business Administration, Computer Science, or a related fieldExpe...",5 Days Ago,Computer science,Data analysis,Business Analyst,Business analysis,UML,Underwriting,Analytical,Business strategy
Manager - Business Analyst,Gokaldas Exports,Not disclosed,Bengaluru,Prepare various adhoc report as required by the management like customer profitability ...,19 Days Ago,Financial Planning,Trend Analysis,Strategic Planning,Planning,Finance,Trend,Business analysis,Management
Business Process Analyst,TVS Motor,20-30 Lacs PA,Hybrid - Bengaluru,"Experience: . Bachelors degree in engineering, Business Administration, or a related fi...",19 Days Ago,Process Excellence,Lean Six Sigma,Business analysis,Six sigma,Six,Process,Business process analysis,Lean
Business Analyst Healthcare,Exafluence Global Analytics,Not disclosed,"Tirupati, Chennai, Bengaluru","pertaining to the product, its use cases etc. . Graduate or Postgraduate in science or ...",25 Days Ago,Healthcare Domain,Project Management,Data Analysis,Business Analysis,Data,Project,DNS,Healthcare
Business Analyst with Logistics Domain,Datamatics,Not disclosed,"Mumbai, Bengaluru","1) Gathering project requests from stakeholders, analysing, and validating requirements...",4 Days Ago,Business Analysis,Business Analyst,Data Analysis,Solution Design,UAT testing,Analysis,Data,Design
Sr Data Engineer,Kimberly-Clark Corporation,Not disclosed,Bengaluru,"A masters degree in a related field is preferred, but not required . Minimum 3 years of...",5 Days Ago,Performance tuning,DTS,Networking,Data modeling,Machine learning,Flex,Data structures,SQL
"SENIOR MANAGER, DATA SCIENCE",Walmart,Not disclosed,Bengaluru,real-time / batch machine learning services Minimum Qualifications:Option 1: Bachelors ...,6 Days Ago,Procurement,System architecture,ERP,Consulting,Machine learning,Open source,Information technology,Python
Requirment For Business Analyst,Denave,10-15 Lacs PA,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Essential Responsibilities: . * Support the business team with data driven insights com...,20 Days Ago,Power Bi,Data Analysis,Data Visualization,Data Analytics,SQL,Data Presentation,Advanced Excel,Data Mapping
Capital Markets Business Analyst,Exafluence Global Analytics,Not disclosed,"Tirupati, Chennai, Bengaluru",Experience Level : 8+ Years. Qualifications: . 8+ years of experience as a Business Ana...,25 Days Ago,Capital Markets,Regulatory Reporting,Data Management,Risk Management,Data,Capital market,Regulatory,Marketing
Business Analyst/Tester (Liquidity Collateral) - AVP,Delta Visionary Capital,Not disclosed,Bengaluru,Candidates with proficiency in Python for data manipulation and data analysis is prefer...,30+ Days Ago,Data analysis,tableau,Managed services,Collateral management,Delta,data manipulation,Consulting,Manager Technology
Data Engineer - SAP BW,nVent,Not disclosed,Bengaluru,o Collaborate with stakeholders across the business to understand their needs and chall...,1 Day Ago,Data analysis,Data modeling,SCALA,Informatica,ABAP,Analytics,SQL,Python
Data Entry Operator,Wehire Solutions,2-6 Lacs PA,Remote,additional certifications in Data Entry or similar fields will be an advantageGenerate ...,1 Day Ago,Data Entry,Typing,Typing Speed,Back Office Processing,Computer Operating,Data Extraction,Office Coordination,Office Assistance
Data Engineer,gf,Not disclosed,Bengaluru,"Basic knowledge of databases and SQL query development (preferably in MySQL, PostgreSQL...",1 Day Ago,Engineering services,Data analysis,Postgresql,MySQL,Machine learning,Perl,Data quality,Oracle
Data Engineering Specialist - Sustainability & ESG Reporting,FabHotels,Not disclosed,"Pune, Bengaluru","Prior experience in an agile environment, or introductory training on Lean / Agile is a...",2 Days Ago,Manual testing,Agile,Engineering Manager,Data quality,Risk management,Distribution system,Analytics,Monitoring
Senior Analyst,Merck,Not disclosed,Bengaluru,Qualifications: . 8+ years of experience as a Business Analyst with a proven track reco...,30+ Days Ago,Data analysis,Business Analyst,Business analysis,Analytical,Process improvement,Agile,Scrum,JIRA
Senior Analyst - Programmatic Buying,Inmobi,Not disclosed,Bengaluru,Minimum 2 years of experience in a role encompassing Account/ Revenue management and da...,30+ Days Ago,Relationship management,Data analysis,Product engineering,Sales,Analytical,Genetics,Brand awareness,Account management
Record To Report Ops Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Qualifications ...,18 Days Ago,balance sheet,journal entries,balance sheet analysis,reporting analysis,record to report,data analysis,mis reporting,forecasting
Risk and Compliance Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shiftsThe role may req...,19 Days Ago,risk compliance,auditing,accounting,internal audit,compliance analysis,financial analysis,risk management,risk assessment
Record To Report Ops Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shiftsThe role require...,19 Days Ago,balance sheet,journal entries,balance sheet analysis,reporting analysis,record to report,data analysis,mis reporting,forecasting
Record To Report Ops Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shiftsSkill required: ...,19 Days Ago,journal entries,forecasting,reporting analysis,record to report,financial reporting,macros,charts,data analysis
Record To Report Ops Senior Analyst,Accenture,Not disclosed,Bengaluru,Please note that this role may require you to work in rotational shifts Qualifications ...,20 Days Ago,mis reporting,forecasting,financial reporting,trial balance,general ledger,data analysis,mis,advanced excel
Senior Analyst,Deutsche Bank,Not disclosed,Bengaluru,"Strong interpersonal / good negotiations skills are required, Follow through skills, Ef...",22 Days Ago,Data Analysis,RDS,EMEA,MIS,Reconciliation,SQL,APAC,Senior
