Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Subject Matter Expert (Retail),HARMAN,Not disclosed,"Hybrid - Pune, Bengaluru",Job DescriptionGreater than 12 years of experience in IT industry with minimum 8+ in R...,21 Days Ago,Retail,Ecommerce,Presales,Supply Chain Management,US Market,Supply,Subject,Management
Associate - Business Analyst - Change Management,Deutsche Bank,Not disclosed,Hybrid - Bengaluru,"Works with stakeholders to understand their needs, analyse problems, and capture their ...",21 Days Ago,Change Management,Business Analysis,Client data,Project,Reference Data,Client,Change,Analysis
Subject Matter Expert : Oracle Fusion Middleware Technology (OIC),Wipro,Not disclosed,Bengaluru,"Should have managed several projects of different nature such as new implementations, r...",23 Days Ago,OIC,project management,PMP,Oracle Fusion Middleware,RFP,project planning,SDLC,Oracle
Pre Primary Teacher @ Vibgyor school Marathahalli,VIBGYOR Group of Schools,Not disclosed,Bengaluru(Kundalahalli +1),Academic Operations: . Should promote maximum student participation by assisting studen...,27 Days Ago,Drawing,Art,Craft,assistant teacher,Education Industry,Teaching,Assistance,Pre
Hiring Associate / Senior Associate Telesales - - 17593,METTLER TOLEDO,Not disclosed,Bengaluru,Timely collection of receivables as per MTIN guidelines. . Should be able to update lea...,Just Now,telemedicine,Sales,Telesales,Field sales,SAP CRM,Javascript,Instrumentation,Medical insurance
Urgently looking For Order To Cash Subject Matter Expert,Cognizant,3-8 Lacs PA,Bengaluru,Shift : Should be flexible for 24 / 7 Environment Proficient with Google and Microsoft ...,30 Days Ago,Order To Cash,Quote To Cash,O2C Cash Application,Deal Desk,Invoice Processing,Deal desk analyst,O2C Billing,Cash Applications
TFL Professional - Trade Associate,Deutsche Bank,Not disclosed,Bengaluru,Flexible to work in late night shiftsCDCS Certification is an added advantage Your skil...,30+ Days Ago,Trade Finance Operations,UCP,Finance Operations,URC,ICC,CDCS,Finance,Finance Operation
Tech Delivery Subject Matter Expert,Accenture,Not disclosed,Bengaluru,Project Role :Tech Delivery Subject Matter ExpertProject Role Description :Drive innova...,30+ Days Ago,web services,sme,sap success factor,sap successfactors integrations,api,sap hana cloud integration,boomi,sap cloud platform
Accounting Associate (Management Reporting Analyst),Caterpillar Inc,Not disclosed,Bengaluru,Work timings 07:30AM-04:30PM(General Shift) . Work from office . IC (individual contrib...,17 Days Ago,Business process,Change management,Reporting Analyst,Analytical,Reconciliation,Financial planning,Budgeting,Forecasting
IN-Senior Associate _OT Security _OT Security _ Advisory _Bangalore,Pricewaterhouse Coopers Private Limited,Not disclosed,Bengaluru,. Summary: You will work as part of the Cybersecurity practitioners with extensive cons...,19 Days Ago,Cisa,Consulting,ISO 27001,Manager Technology,Subject Matter Expert,Operations,Advisory,Logistics
IN-Senior Associate _OT Security _OT Security _ Advisory,Pricewaterhouse Coopers Private Limited,Not disclosed,Bengaluru,Setup/ orchestrate a test lab for simulating real-world attacks and be able to create a...,19 Days Ago,Cisa,Consulting,ISO 27001,Manager Technology,Subject Matter Expert,Operations,Advisory,Logistics
IN-Senior Associate,Pricewaterhouse Coopers Private Limited,Not disclosed,Bengaluru,. Summary: You will work as part of the Cybersecurity practitioners with extensive cons...,19 Days Ago,Cisa,Consulting,ISO 27001,Manager Technology,Subject Matter Expert,Operations,Advisory,Logistics
IN-Senior Associate _OT Security _OT Security _ Advisory,Pricewaterhouse Coopers Private Limited,Not disclosed,Bengaluru,. Summary: You will work as part of the Cybersecurity practitioners with extensive cons...,19 Days Ago,Cisa,Consulting,ISO 27001,Manager Technology,Subject Matter Expert,Operations,Advisory,Logistics
Associate Lead - Global Competitive Intelligence,Novo Nordisk,Not disclosed,Bengaluru,The primary purpose of this position is to provide high quality monitoring and ins...,30+ Days Ago,Relationship management,Business services,Medical affairs,Product planning,Corporate affairs,Competitive intelligence,Subject Matter Expert,Operations
Subject Matter Expert,Chegg,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Work experience of 3 years in the relevant industry is recommended , with a...",20 Days Ago,QA,Training,Manager Quality Assurance,Finance,Corporate,Manager Technology,HTTP,Data analytics
Accounting Associate (Research and Engineering)- (R&E),Caterpillar Inc,Not disclosed,Bengaluru,We are seeking a skilled Accounting Associate (Research and Engineering)- (R&E) to j...,21 Days Ago,Change management,Automation,Expense management,Process improvement,Business analytics,Analytical,Reconciliation,Continuous improvement
Associate Security Consultant,Tech Mahindra,Not disclosed,Bengaluru,"Coordinates and manages the preparation, testing and maintenance of business continuit...",30+ Days Ago,Crisis management,Disaster recovery planning,Regulatory reporting,External audit,Manager Technology,Deployment,Management,Operations
Subject Matter Expert - Web Development,Chegg,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Gauge incoming volume for chat and grading and suggest redistribution of working shifts...,27 Days Ago,QA,Training,Manager Quality Assurance,Finance,Web development,Corporate,Manager Technology,HTTP
Transaction Processing Associate III,Conduent,Not disclosed,Bengaluru,"In some areas, requires vocational training, certifications, licensures, or equivalent ...",30+ Days Ago,Training,Analytical skills,Interpersonal skills,Usage,Subject Matter Expert,transaction processing associate,Service quality,Supervision
Pre-Primary Teachers,The Brigade School,Not disclosed,Bengaluru,Montessori trained freshers and teachers with 2- 3 years of experience. Training in Jol...,30+ Days Ago,Computer science,Accountancy,Economics,Training,Chemistry,Political science,Business studies,Psychology
Connected Platform - Maximo Developer - Senior Associate,Pricewaterhouse Coopers Private Limited,Not disclosed,"Mumbai, Hyderabad, Bengaluru",We focus on improving apps or developing new apps for traditional and mobile devices as...,30+ Days Ago,JMS,Automation,Maximo,XML,TIBCO,PLSQL,JSON,Oracle
Connected Platform - Maximo Developer - Senior Associate,Pricewaterhouse Coopers Private Limited,Not disclosed,"Mumbai, Hyderabad, Bengaluru",We focus on improving apps or developing new apps for traditional and mobile devices as...,30+ Days Ago,JMS,Automation,Maximo,XML,TIBCO,PLSQL,JSON,Oracle
Junior Research Associate - Biodegradation Laboratory & Analytical,ITC Life Sciences & Technology Centre,Not disclosed,Bengaluru,Preferred candidate profile Qualifications : MSc Chemistry (Analytical Chemistry) & Bio...,13 Days Ago,Analytical,Biology,Analytics,Research,,,,
Associate,Unitedlex,Not disclosed,Bengaluru,"Work as a subject matter expert on Data Breach Analysis [DBA], review and manage...",30+ Days Ago,Root cause analysis,Basic,Quality standards,Excel,Legal,Subject Matter Expert,Management,MS Office
Technical OIC Consultant (Support Org),Oracle,Not disclosed,"Hyderabad, Bengaluru",Work with development to incorporate tools into the application (shift left industry fo...,5 Days Ago,OIC,SCM,OM,Ebs Application,INV,PLM,Oracle Inventory,Order Management
"Java, Microservices Developer / Lead | Chennai & Bangalore",Photon,16-27.5 Lacs PA (Including Variable: 5.0%),"Chennai, Bengaluru","Requirements: Bachelors degree in computer science, Engineering, or related field (or e...",1 Day Ago,Javascript,Microservices,Java,Spring Boot,Spring,Development,Javas,Microservices Development
Content Writer,Alliance University,Not disclosed,Bengaluru,". 0-1 year of experience in content writing, copywriting, or a related field (internshi...",30+ Days Ago,Content management,Social media,Business studies,CMS,Content writing,HTML,Research,SEO
SME_Health,Valuepoint Knowledgeworks,Not disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",Valuepoint Knowledgeworks Pvt. Ltd. is looking for SME_Health to join our dynamic team ...,30+ Days Ago,risk management,project management,iso,team management,team handling,cmmi,business analysis,sme
SME - Electrical Engineering (Graduation),Qasolvers,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru",Key Requirements: Candidate must have knowledge of the subject of Electrical Engineerin...,21 Days Ago,Electrical Engineering,Tutoring,Academic Content Writing,Subject Matter Expert,Online Teaching,Electricals,Writing,Online Tutoring
SME - Chemical Engineering (Graduation),Qasolvers,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru",Key Requirements: Candidate must have knowledge of the subject of Chemical EngineeringH...,21 Days Ago,Chemical Engineering,Tutoring,MathType,SME,Subject Matter Expert,Online Teaching,Subject,Teaching
SME - Economics (Graduation),Qasolvers,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru",Prior experience in Academic Content Writing or Teaching (Preferred). Subject Knowledge...,21 Days Ago,Economics,Tutoring,Subject Matter Expert,Online Teaching,Online Tutoring,Teaching,Subject,SME
SME - Accounts,Qasolvers,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru",Prior experience in Academic Content Writing or Teaching (Preferred). Location-Remote(W...,21 Days Ago,Accounts,Tutoring,Academic Content Writing,Accounts Subject Matter Expert,Online Teaching,Academics,Accounting,Subject
IT Recruiter,BLACK AND WHITE CONSULTING,1.5-3 Lacs PA,Bengaluru,"IT RecruiterWe at Black and White Business Solutions Pvt Ltd are looking for ambitious,...",23 Days Ago,Communication Skills,Sourcing Profiles,hiring,Human Resource Management,Talent Acquisition,Recruitment,Acquisition,Resource
Content Manager - Technical Content,Wonksknow Technologies,6-8 Lacs PA,Remote,"Preferred candidate profile . Bachelors degree in Communications, Journalism, English, ...",24 Days Ago,Technical Editing,Technical Content Writing,Content Writing,Technical Writing,Writing Content,Editing,Technical,Management
Identity and Access Management Engineer,Marvell Semiconductors,Not disclosed,"Hyderabad, Pune, Bengaluru",". Bachelors degree in Computer Science, Information Technology, Cybersecurity, or relat...",Just Now,Computer science,remediation,Linux,Analytical,Active directory,Javascript,Windows,microsoft
Technical Architect,Axa Technology Services,Not disclosed,Bengaluru,"Technical Architect Bangalore, India As we develop an enterprise-wide Di...",Just Now,remediation,Architecture,Coding,Agile,Scheduling,Customer service,Business strategy,Unit testing
Customer Success Specialist - 6pm To 3am - WFO,Azuga Telematics,Not disclosed,Bengaluru,Customer Success Onboarding Representative (INSCO) 6pm to 3am WFOGeneral Position Summa...,Just Now,Customer Success,Onboarding Specialist,Customer Support,Onboarding,Wfo,Customer focus,,
Chemical and Process engineer,Simreka,Not disclosed,Bengaluru,Qualifications: A masters or PhD in Chemical Engineering or a specialized area can be a...,1 Day Ago,Chemistry,Chemical,Chemical engineering,Research,Manufacturing operations,Manufacturing,Engineering,Process engineering
Senior Procurement (Bangalore Based),Gojek,Not disclosed,Bengaluru,"Bachelors of business, supply chain management, or any other related fieldPreferably ha...",1 Day Ago,Supply chain management,Due diligence,Bidding,People development,Financial inclusion,Flex,Cost optimization,Financial services
Senior Procurement (Bangalore Based),Tokopedia,Not disclosed,Bengaluru,"Bachelors of business, supply chain management, or any other related fieldPreferably ha...",1 Day Ago,Supply chain management,Due diligence,Bidding,People development,Financial inclusion,Flex,Cost optimization,Financial services
Technical Support Specialist - Documentum xCP,Opentext,Not disclosed,Bengaluru,Open Text is seeking Technical Support Specialists (TSS) in Documentum. TSSs are respon...,1 Day Ago,Documentum xCP,technical support,rdbms,oracle,product management,xcp,documentum,webtop
Mechanical Technical Lead Engineer,Lam Research,Not disclosed,Bengaluru,Minimum Qualifications . BE / BTech/Masters in (Mechanical / Production / Manufacturing...,1 Day Ago,Training,Fabrication,PLM,Simulation,Project management,CAD,thermal,Valves
Process Quality Trainer - CRM,The Orange Health,Not disclosed,Bengaluru,Minimum 3-5 years of experience in a similar training role within the Customer Experien...,2 Days Ago,Training,LMS,Process improvement,Healthcare,Customer service,Stakeholder management,Service quality,Reporting tools
Digital Marketing Manager,Flatworld Solutions (FWS),14-16 Lacs PA,Bengaluru,"Proficiency in web analytics tools (e.g., Google Analytics) to track performance and pr...",1 Day Ago,CRO,Content Marketing,Conversion Optimization,SEO,Google Analytics,Serp,Ab Testing,Analytics Tool
Analytics and Modelling Sr Analyst,Accenture,Not disclosed,Bengaluru,BASIC QUALIFICATIONS (BULLETS) . Education Bachelors in Computer Science or related dis...,4 Days Ago,power platform,ms power apps,sharepoint development,ui,excel vba,c#,project management,sharepoint designer
Application Developer,Accenture,Not disclosed,Bengaluru,Required active participation / contribution in team discussionsAssist in the deploymen...,4 Days Ago,web services,javascript,angular,java,full stack,rest,css,oracle
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",4 Days Ago,performance tuning,sap bw,data modeling,sap hana,hana data modeling,bdc,software development,sap
Software Architect,IBM,Not disclosed,Bengaluru,You should learn and understand what can be solved and what could be difficult to solve...,4 Days Ago,kubernetes,microservices,tensorflow,keras,saas,algorithms,c++,application design
Solution Architect: Data Platforms,IBM,Not disclosed,Bengaluru,"In this role, you'll work in one of our IBM Consulting Client Innovation Centres (Deliv...",4 Days Ago,sales support,design patterns,data ingestion,big data,azure cloud,hive,cloudera,kubernetes
TFL - Trade - NCT- Professional,Deutsche Bank,Not disclosed,Bengaluru,Flexible to work in late night shiftsYour skills and experience Good understanding of l...,4 Days Ago,Trade Finance Operations,branch operations,operational risks,compliance,Collections,credit,Trade,Risk
Maximo Developer,IBM,Not disclosed,Bengaluru,"Build, monitor, and support integrations with Maximo using APIs, scheduled batch jobs, ...",4 Days Ago,jira,python,maximo,facilities management,javascript,web services,jsp,asset management
Application Developer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education15 years full time education Mu...,4 Days Ago,sap,sap fi-gl,fs,disbursement,collections,master data,lsmw,software testing
Security Architect,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary :As a Security Archit...,4 Days Ago,risk assessment,scada,assessment,plcs,hmis,risk management,cloud security,cyber security
Security Architect,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary :As a Security Archit...,4 Days Ago,hmi,plm,pac,iiot,mes,security operations,cloud security,cyber security
Security Architect,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education. Summary :As a Security Archit...,4 Days Ago,risk assessment,scada,assessment,plcs,hmis,risk management,cloud security,cyber security
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role :Application DeveloperProject Role Description :Design, build and configur...",4 Days Ago,azure databricks,data services,microsoft azure,data ingestion,azure cosmosdb,azure data lake,azure data factory,application development
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",4 Days Ago,c++,software development,java,ifs,agile methodology,software testing,software design,unit testing
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",4 Days Ago,software development,salesforce lightning,salesforce security model,sales force development,salesforce,rest,css,c++
TFL Professional Trade - NCT,Deutsche Bank,Not disclosed,Bengaluru,Flexible to work in late night shiftsYour skills and experience Good understanding of l...,5 Days Ago,Trade Finance Operations,Letter of credit,branch operations,compliance management,operational risk,Collections,Risk,Finance
"Principal Engineer, WMS Automation",Kimberly-Clark Corporation,Not disclosed,Bengaluru,"Principal Engineer, WMS Automation Job Description You we're made to do this w...",4 Days Ago,Service delivery,Supply chain,Automation,Networking,Coding,Enterprise applications,Flex,System design
DC Engineer Consultant,Hexaware Technologies,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",We are looking for a talented and experienced Google Cloud Platform (GCP) Cloud Solut...,4 Days Ago,Networking,Architecture,Access management,GCP,SOC,ISO 27001,Presales,microsoft
Information Development Eng 3,Juniper Networks,Not disclosed,Bengaluru,The PACE (Product Adoption Content Experience) team develops and delivers the content o...,4 Days Ago,Computer science,network automation,Content management,Web technologies,Networking,WAN,Management systems,XML
OFSAA Functional Consultant,Oracle,15-30 Lacs PA,"Pune, Bengaluru, Mumbai (All Areas)",Training for the system will be done by current implementation team and Candidate must ...,5 Days Ago,Ofsaa,Techno Functional,Support Services,Techno,Functional consultancy,Consulting,Functional,
Application Developer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,5 Days Ago,software testing,ibm db2,cobol,debugging,software engineering,c#,python,oracle
Technology Educator,Accenture,Not disclosed,Bengaluru,Project Role :Technology EducatorProject Role Description :Instrumental in keeping tech...,5 Days Ago,information technology,presentation skills,it operations management,servicenow,itsm,soft skills,training needs,training
Application Developer,Accenture,Not disclosed,Bengaluru,. 15 years full time educationAdditional InformationA Prior experience with 1 or more O...,5 Days Ago,team handling,presentation skills,oracle hcm cloud,oracle apps technical,talent management,project management,oracle,oracle core hr
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",5 Days Ago,software development,sql queries,database management,vba,visual basic,c#,c++,python
Application Developer,Accenture,Not disclosed,Bengaluru,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full ...,5 Days Ago,bitbucket,ecm,xml,enterprise content management,jira,c#,continuous integration,css
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",5 Days Ago,data services,software testing,microsoft azure,data warehousing,computation,c#,azure databricks,python
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",5 Days Ago,sql,git,java,design patterns,j2ee,software development,version control,unit testing
AI / ML Engineer,Accenture,Not disclosed,Bengaluru,"Could also include but not limited to deep learning, neural networks, chatbots, image p...",5 Days Ago,python,vertica,machine learning,data science,etl,hive,image processing,chatbot
Technology Architect,Accenture,Not disclosed,Bengaluru,Minimum 15 year(s) of experience is required. Educational Qualification : Min 15 years ...,5 Days Ago,cloud platform,microservices,process management,j2ee,claims,architectural design,rest,system software
Software Development Engineer,Accenture,Not disclosed,Bengaluru,Minimum 2 year(s) of experience is required. Educational Qualification : 15 years full ...,5 Days Ago,java,sap basis,sap basis administration,sap abap,sap hana,software development,oracle,dbms
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",5 Days Ago,data conversion,sap,software development,adm,requirement analysis,python,project management,business analysis
KYC Analyst,Deutsche Bank,Not disclosed,Bengaluru,"Role Description:Provide leadership, analysis and compliance policy guidance/support to...",5 Days Ago,KYC,Client Onboarding,client due diligence,documentation,client relationship,Diligence,Client,Client Relation
French Specialist,Capgemini,Not disclosed,Bengaluru,Leads the delivery of Client focused procurement services and continuously strives to i...,6 Days Ago,P2P processes,Service Delivery procedures,P2P,French Specialist,French,P2P Cycle,Procedures,Delivery
V+ Business Analyst,Capgemini,Not disclosed,Bengaluru,Successful candidate should have strong domain knowledge in consumer finance products (...,6 Days Ago,Business Analysis,project management,consumer finance,lending,credit cards,system implementation,core banking,visionplus
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role :Application DeveloperProject Role Description :Design, build and configur...",6 Days Ago,data warehousing,microsoft azure,sql,talend etl,database creation,oracle,version control,talend
Engineering Manager - Consumer Data & Enrichment,Kimberly-Clark Corporation,Not disclosed,Bengaluru,Minimum of 7 years experience in integrated marketing programs across multiple platform...,5 Days Ago,Digital media,Media marketing,Analytical,Relationship building,Flex,Agile,data visualization,Risk management
Analytics Consultant,Wells Fargo,Not disclosed,Bengaluru,". Bachelors, MA / MSc College Degree or Higher in applied mathematics, statistics, engi...",5 Days Ago,Relationship management,Data analysis,SAS,Data management,Risk management,Operations,Analytics,Monitoring
Finance Master Data Manager,DXC Technology,Not disclosed,Bengaluru,"Team player in multi-country teams with excellent interpersonal skills, including a Wor...",5 Days Ago,IT services,Data analysis,SAP,Financial reporting,Financial planning,Risk management,Forecasting,Operations
Senior Analytics Consultant,Wells Fargo,Not disclosed,Bengaluru,"Candidate should be able to consult, review and research complex business, operational,...",5 Days Ago,Loans,remediation,Data analysis,SAS,Risk management,Econometrics,Operations,Analytics
Product Owner,Novo Nordisk,Not disclosed,Bengaluru,"Bachelors or Masters degree in Computer Science, Information Technology, or related fie...",5 Days Ago,Computer science,Product management,Data analysis,Data management,Data modeling,data security,Analytical,Data quality
Senior Software Development Manager,Oracle,Not disclosed,Bengaluru,Bachelors or Masters in Computer Science or equivalent . Technical Experts - You will h...,6 Days Ago,Java,Engineering Management,Devops,Team Management,Leadership,Team Building,Software Engineering,Java Architecture
Global Mobility Specialist,Hitachi,12-15 Lacs PA,Hybrid - Bengaluru,Gathers and validates required information from the assignee and BU HR Preferred candid...,6 Days Ago,international mobility,Total Rewards,Global Mobility,mobility,Visa Processing,Relocation,Processing,Process
Content Writer,Digitalbuddha,Not disclosed,"Kannur, Bengaluru",Familiarity with SEO best practices and the ability to optimize content for search engi...,30+ Days Ago,Social media,Manager Technology,Journalism,Creative writing,content marketing,Research,SEO,Content development
Technical Content Specialist,IBM,Not disclosed,Bengaluru,Technical content is the backbone of our client's digital self-service experience and i...,6 Days Ago,xml,devops,agile,dita,development life cycle,github,software development,team management
Security Architect,IBM,Not disclosed,Bengaluru,"Experience with one or more of the following: NoSQL Databases (eg: Cassandra, Mongo), C...",6 Days Ago,AWS,linux system administration,java,ui development,j2ee,software defined networking,xss,bootstrap
IT Project Management Professional,Infosys,Not disclosed,Bengaluru,Bachelor of Engineering . Service Line Good understanding of SDLC and agile methodologi...,6 Days Ago,Project Management,quality engineering,java,selenium,automation testing,project delivery,it project management,agile
V+ Business Analyst,Capgemini,Not disclosed,Bengaluru,Successful candidate should have strong domain knowledge in consumer finance products (...,6 Days Ago,data migration,GAP analysis,Business Analyst,product configuration,Business Analysis,Impact analysis,Migration,Impact
Topic Advisory Manager (L7),Accenture,Not disclosed,Bengaluru,Must be flexible with working hours to meet shifting business needs Here is what you ne...,6 Days Ago,data management,enterprise architecture,technology strategy,system integration,strategy development,project management,operations management,sap
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",7 Days Ago,sap,software development,sap popi,pi,api,css,seeburger,microsoft azure
Topic Advisory Manager (L7),Accenture,Not disclosed,Bengaluru,Must be flexible with working hours to meet shifting business needs Here is what you ne...,7 Days Ago,data management,enterprise architecture,technology strategy,system integration,strategy development,project management,operations management,sap
Service Delivery Ops Analyst,Accenture,Not disclosed,Bengaluru,Qualifications: Any Graduation Must have clear understanding of the existing performanc...,7 Days Ago,process improvement,root cause analysis,process documentation,service delivery,delivery operations,project management,operations management,team management
Service Delivery Ops Analyst,Accenture,Not disclosed,Bengaluru,Skill required: Compensation & Benefits - Compensation Administration Process DesignDes...,7 Days Ago,process design,compensation administration,root cause analysis,service delivery,compensation,training and development,process improvement,training
Application Developer,Accenture,Not disclosed,Bengaluru,Educational Qualification : 15 years full time education15 years full time educationAdd...,7 Days Ago,team handling,oracle hcm,oracle hcm cloud,presentation skills,techno functional,oracle payroll,oracle,oracle core hr
CISNGE - Monitoring Tools Consultant,Infosys,Not disclosed,Bengaluru,"Bachelor Of Computer Science, Bachelor of Engineering . Service Line Preferred Skills: ...",7 Days Ago,solarwinds,splunk admin,java,unix shell scripting,appdynamics,standard operating procedures,rest,prtg
SAP BASIS Consultant,Infosys,Not disclosed,Bengaluru,Job TitleSAP BASIS Consultant Responsibilities A day in the life of an Infoscion As ...,7 Days Ago,sap,sap s hana,hana administration,sap basis administration,solution management,project management,proposal writing,basis administration
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",7 Days Ago,scala,spark,hadoop,software development,etl testing,hive,c++,data warehousing
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",7 Days Ago,software development,microsoft - robotic process automation,robotic process,git,uipath,software testing,software design,version control
Business Analyst: ADM,IBM,Not disclosed,Bengaluru,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation ...",7 Days Ago,rdbms,data warehousing,sql,data mart,ods,project documentation,documentation,business analysis
Software Development Engineer,Accenture,Not disclosed,Bengaluru,"Project Role :Software Development EngineerProject Role Description :Analyze, design, c...",7 Days Ago,continuous integration,microsoft azure,automation tools,devops,ci cd pipeline,kubernetes,python,software development
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role :Application DeveloperProject Role Description :Design, build and configur...",7 Days Ago,sap,sapui5,html,sap idoc,sap abap,c#,css,software testing
Strategic Risk & Responsible Business Manager,Accenture,Not disclosed,Bengaluru,QUALIFICATIONS: . Education: No requirement. Work Experience: 5+ years professional exp...,7 Days Ago,risk management,internal audit,microsoft tools,stakeholder management,business risk,financial analysis,c#,risk assessment
Application Developer,Accenture,Not disclosed,Bengaluru,"Project Role :Application DeveloperProject Role Description :Design, build and configur...",7 Days Ago,css,salesforce lightning,salesforce integration,web development,soap,visualforce,rest,web services
"Manager, Content Management",Kimberly-Clark Corporation,Not disclosed,Bengaluru,Partner with internal teams and third-party vendors to continually improve the user exp...,6 Days Ago,Product quality,Solution architecture,Career development,Data analysis,Content management,Project management,Flex,Customer service
"Manager, Consumer Management",Kimberly-Clark Corporation,Not disclosed,Bengaluru,Partner with internal teams and third-party vendors to continually improve the user exp...,6 Days Ago,Product quality,Career development,Data analysis,Project management,Flex,Customer service,Digital marketing,Information technology
Lead Operational Risk Officer,Wells Fargo,Not disclosed,Bengaluru,Overall 4+ years of financial services industry experience preferably in risk managemen...,6 Days Ago,Computer science,Process automation,Operational risk,Fixed income,Risk assessment,Workflow,Asset management,Risk management
CRM Solution Architect,Kimberly-Clark Corporation,Not disclosed,"Costa Rica, Argentina, Colombia, Brazil, United States (USA), Bengaluru",Partner with internal teams and third-party vendors to continually improve the user exp...,6 Days Ago,Product quality,Career development,Data analysis,Project management,Flex,Customer service,Digital marketing,Information technology
Product Owner / Business Analyst,Sutherland,Not disclosed,Hybrid - Bengaluru(Yelahanka),2 years of experience in requirements analysis and translation into software architectu...,4 Days Ago,CT,Product Owner,Computed Tomography,Medical Imaging,Business Analyst,Medical,Imaging,Business analysis
Quantitative Researcher,ARP Investments,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Qualifications . PhD, MTech or MSc in computer science, economics, statistics, physics ...",30+ Days Ago,Computer science,Quantitative research,Data collection,Research,Risk management,Statistics,Forecasting,Analytics
Quantum Computing Intern,Vasitum,Not disclosed,Bengaluru,BosonQ Psi is thrilled to present an internship opportunity for a Quantum Computing Int...,17 Days Ago,python,microsoft azureresearch,cloud platforms,computationaws,communication skills,Cloud,Quantum Computing,Quantum
CONTENT WRITING,TransLang Ways,Not disclosed,"Bangalore/Bengaluru, Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai",Collaborate with the design team to ensure content is visually appealing and optimized ...,30+ Days Ago,Transcription,Content writing,Writing,Content,,,,
Principal Change Analyst,DWS Group,Not disclosed,Bengaluru,Apply a structured methodology and lead change management activities to create a strate...,20 Days Ago,Change management,Data analysis,Data management,Business analysis,Project management,Investment banking,Analytics,Financial services
Inbound Sales Development Rep,School Of Sdr,Not disclosed,Bengaluru,"Skills, both written and verbal, with a talent for active listening and building rappor...",20 Days Ago,tech sales,engagement,inbound,saas,sales development,crm software,sales,crm
Inbound Sales Development Rep,School Of Sdr,Not disclosed,Bengaluru,"Skills, both written and verbal, with a talent for active listening and building rappor...",20 Days Ago,tech sales,inbound,saas,sales development,crm software,sales,inbound sales,crm
Technical Support Engineer,Legion,Not disclosed,"Pune, Bengaluru","Experience with Zendesk, Confluence, and Jira for ticketing and knowledge management Ex...",21 Days Ago,Unix,Automation,Publishing,Linux,Analytical,Litigation,Windows,Operations
Problem Management Engineer,Global Pharma Tek,Not disclosed,Bengaluru,"Work Experience : 0-2 years . Bachelors or Masters degree in Computer Science, Informat...",30+ Days Ago,Computer science,Analytical,Ethernet,Problem management,Incident management,JIRA,Information technology,SDLC
Engineer (Mechanical/ Aerospace/ Mechatronics/ Automobile),Aerotrix,Not disclosed,Bengaluru,Practically deliver technical content to meet industry standards and to facilitate grad...,30+ Days Ago,Mechatronics,Automobile,Email,Tracking,Aerospace,Customer care,Business strategy,Engineering Design
